term	#occurance	#ratio
 "powered" 	1622	1.81259222345e-05
"cream" 	1622	1.81259222345e-05
 "huge" 	1622	1.81259222345e-05
 "lenses"	1622	1.81259222345e-05
"historic" 	1622	1.81259222345e-05
"bingo" 	1622	1.81259222345e-05
 "arthritis"	1622	1.81259222345e-05
 "essays"	1621	1.811474719e-05
 "puzzle" 	1621	1.811474719e-05
"location" 	1621	1.811474719e-05
"8th" 	1621	1.811474719e-05
 "damage"	1621	1.811474719e-05
"privacy" 	1621	1.811474719e-05
 "rehab" 	1620	1.81035721455e-05
 "limited" 	1620	1.81035721455e-05
 "spring"	1619	1.80923971009e-05
 "button" 	1619	1.80923971009e-05
 "david"	1619	1.80923971009e-05
 "lincoln"	1619	1.80923971009e-05
"part" 	1619	1.80923971009e-05
"hospitals" 	1619	1.80923971009e-05
 "nurses" 	1618	1.80812220564e-05
 "supplements"	1618	1.80812220564e-05
"1992" 	1618	1.80812220564e-05
 "pines" 	1618	1.80812220564e-05
 "investment" 	1617	1.80700470118e-05
"elite" 	1617	1.80700470118e-05
 "stomach" 	1616	1.80588719673e-05
"downloadable" 	1616	1.80588719673e-05
 "saints"	1616	1.80588719673e-05
"snake" 	1616	1.80588719673e-05
 "wildlife"	1616	1.80588719673e-05
"vincent" 	1616	1.80588719673e-05
"tile" 	1616	1.80588719673e-05
 "bedford" 	1616	1.80588719673e-05
"birds" 	1615	1.80476969228e-05
 "babies" 	1615	1.80476969228e-05
 "alba" 	1615	1.80476969228e-05
"story" 	1615	1.80476969228e-05
 "facial" 	1615	1.80476969228e-05
"bald" 	1615	1.80476969228e-05
 "largest" 	1615	1.80476969228e-05
 "pilot"	1615	1.80476969228e-05
"brevard" 	1614	1.80365218782e-05
 "pooh" 	1614	1.80365218782e-05
 "plains" 	1614	1.80365218782e-05
 "cinema" 	1614	1.80365218782e-05
 "africa" 	1614	1.80365218782e-05
 "fit" 	1613	1.80253468337e-05
 "toy"	1613	1.80253468337e-05
 "clown" 	1613	1.80253468337e-05
 "piercing"	1613	1.80253468337e-05
"westin" 	1613	1.80253468337e-05
 "rain"	1613	1.80253468337e-05
"www.thebestse.com"	1613	1.80253468337e-05
 "ferry"	1612	1.80141717892e-05
 "fights"	1612	1.80141717892e-05
 "giant" 	1612	1.80141717892e-05
 "cure" 	1612	1.80141717892e-05
"bikini"	1611	1.80029967446e-05
"ghetto" 	1611	1.80029967446e-05
"eharmony.com"	1611	1.80029967446e-05
 "autos"	1611	1.80029967446e-05
"googel"	1611	1.80029967446e-05
"princeton" 	1610	1.79918217001e-05
"married" 	1610	1.79918217001e-05
 "die"	1609	1.79806466556e-05
"memory" 	1609	1.79806466556e-05
 "tahoe"	1609	1.79806466556e-05
 "frog" 	1608	1.7969471611e-05
"cabin" 	1608	1.7969471611e-05
 "biggest" 	1608	1.7969471611e-05
 "2002"	1608	1.7969471611e-05
 "alarm" 	1608	1.7969471611e-05
 "butterfly"	1607	1.79582965665e-05
 "marks"	1607	1.79582965665e-05
"message" 	1607	1.79582965665e-05
"ireland" 	1607	1.79582965665e-05
 "vista"	1607	1.79582965665e-05
"1993" 	1607	1.79582965665e-05
 "google" 	1606	1.7947121522e-05
"danica" 	1606	1.7947121522e-05
"website" 	1606	1.7947121522e-05
 "diamond"	1605	1.79359464774e-05
 "kitty" 	1604	1.79247714329e-05
 "lock" 	1604	1.79247714329e-05
"r"	1604	1.79247714329e-05
 "less" 	1604	1.79247714329e-05
 "dale" 	1604	1.79247714329e-05
 "birds" 	1603	1.79135963884e-05
"cuban" 	1603	1.79135963884e-05
"videos" 	1602	1.79024213438e-05
 "doo" 	1602	1.79024213438e-05
"herb" 	1602	1.79024213438e-05
"virus" 	1602	1.79024213438e-05
 "problem" 	1601	1.78912462993e-05
"guy" 	1601	1.78912462993e-05
 "bang" 	1601	1.78912462993e-05
 "inns"	1601	1.78912462993e-05
 "don" 	1601	1.78912462993e-05
 "award"	1600	1.78800712548e-05
 "rankings"	1600	1.78800712548e-05
 "bench"	1600	1.78800712548e-05
"sbc"	1598	1.78577211657e-05
 "scanner" 	1598	1.78577211657e-05
"leslie" 	1598	1.78577211657e-05
 "towels"	1598	1.78577211657e-05
 "lace" 	1598	1.78577211657e-05
"ramada" 	1597	1.78465461212e-05
"wizard" 	1597	1.78465461212e-05
"its" 	1597	1.78465461212e-05
 "bills"	1597	1.78465461212e-05
"coconut" 	1597	1.78465461212e-05
"classifieds"	1597	1.78465461212e-05
 "volt" 	1597	1.78465461212e-05
"danielle" 	1597	1.78465461212e-05
"pussycat" 	1596	1.78353710766e-05
"slow" 	1596	1.78353710766e-05
"vin" 	1596	1.78353710766e-05
"mystic" 	1596	1.78353710766e-05
"guys" 	1596	1.78353710766e-05
 "arthur" 	1596	1.78353710766e-05
"domestic" 	1596	1.78353710766e-05
"lyrics.com"	1595	1.78241960321e-05
"e.com"	1594	1.78130209876e-05
 "providers"	1594	1.78130209876e-05
 "choice"	1594	1.78130209876e-05
 "mercedes" 	1593	1.7801845943e-05
 "ontario" 	1593	1.7801845943e-05
 "terms" 	1593	1.7801845943e-05
"corporate" 	1593	1.7801845943e-05
 "underwood"	1593	1.7801845943e-05
"training" 	1592	1.77906708985e-05
 "wichita" 	1591	1.7779495854e-05
 "behavior"	1591	1.7779495854e-05
 "edward" 	1591	1.7779495854e-05
"pharmacy" 	1591	1.7779495854e-05
"northeast" 	1591	1.7779495854e-05
"campbell" 	1591	1.7779495854e-05
"hairstyles" 	1590	1.77683208094e-05
 "instruments"	1590	1.77683208094e-05
"depression" 	1590	1.77683208094e-05
 "pens"	1590	1.77683208094e-05
 "k"	1590	1.77683208094e-05
"xm" 	1589	1.77571457649e-05
 "throat" 	1589	1.77571457649e-05
 "dash" 	1589	1.77571457649e-05
 "materials"	1588	1.77459707204e-05
 "flying" 	1588	1.77459707204e-05
 "addiction"	1588	1.77459707204e-05
"abraham" 	1587	1.77347956758e-05
 "realestate" 	1587	1.77347956758e-05
 "bloom"	1587	1.77347956758e-05
 "n.j."	1587	1.77347956758e-05
 "anatomy" 	1586	1.77236206313e-05
 "manufacturing" 	1586	1.77236206313e-05
 "receipes"	1586	1.77236206313e-05
 "equity" 	1586	1.77236206313e-05
"butler" 	1585	1.77124455868e-05
 "reno" 	1585	1.77124455868e-05
 "installation" 	1585	1.77124455868e-05
 "radar"	1585	1.77124455868e-05
"elephant" 	1584	1.77012705422e-05
 "cultural" 	1584	1.77012705422e-05
 "jennifer" 	1584	1.77012705422e-05
 "stadium" 	1584	1.77012705422e-05
"manchester" 	1584	1.77012705422e-05
"studio" 	1583	1.76900954977e-05
 "miles" 	1583	1.76900954977e-05
 "plantation" 	1582	1.76789204531e-05
 "piano"	1582	1.76789204531e-05
"shirley" 	1582	1.76789204531e-05
 "corrections" 	1582	1.76789204531e-05
"sally" 	1581	1.76677454086e-05
 "activity" 	1581	1.76677454086e-05
"alfred" 	1581	1.76677454086e-05
 "heels"	1581	1.76677454086e-05
"equine" 	1581	1.76677454086e-05
 "late" 	1581	1.76677454086e-05
 "1st" 	1581	1.76677454086e-05
"gang" 	1581	1.76677454086e-05
 "dominican" 	1581	1.76677454086e-05
 "milwaukee" 	1581	1.76677454086e-05
"tn" 	1581	1.76677454086e-05
"www.chase.com"	1581	1.76677454086e-05
 "montana" 	1580	1.76565703641e-05
 "pan" 	1580	1.76565703641e-05
"knoxville" 	1580	1.76565703641e-05
"tara" 	1580	1.76565703641e-05
"roll" 	1580	1.76565703641e-05
 "shell" 	1580	1.76565703641e-05
"cheaptickets"	1579	1.76453953195e-05
 "something" 	1579	1.76453953195e-05
"energy" 	1579	1.76453953195e-05
 "wings" 	1579	1.76453953195e-05
"aunt" 	1578	1.7634220275e-05
"italy" 	1578	1.7634220275e-05
"send" 	1578	1.7634220275e-05
 "trucking"	1577	1.76230452305e-05
"netflix.com"	1577	1.76230452305e-05
"ultra" 	1577	1.76230452305e-05
 "material"	1576	1.76118701859e-05
"classmates.com"	1576	1.76118701859e-05
"today" 	1576	1.76118701859e-05
 "hartford" 	1576	1.76118701859e-05
"palottery"	1576	1.76118701859e-05
"circle" 	1576	1.76118701859e-05
"manuel" 	1576	1.76118701859e-05
"at&t" 	1576	1.76118701859e-05
 "sheriffs" 	1575	1.76006951414e-05
 "rio" 	1575	1.76006951414e-05
 "temperature" 	1574	1.75895200969e-05
"uncle" 	1574	1.75895200969e-05
 "yankee"	1574	1.75895200969e-05
 "corner"	1574	1.75895200969e-05
 "buffalo"	1574	1.75895200969e-05
"tina" 	1573	1.75783450523e-05
 "yankee" 	1573	1.75783450523e-05
"stupid" 	1573	1.75783450523e-05
"apa" 	1572	1.75671700078e-05
 "chrome" 	1572	1.75671700078e-05
 "turner"	1572	1.75671700078e-05
"herpes" 	1572	1.75671700078e-05
"noaa"	1572	1.75671700078e-05
 "healthy" 	1572	1.75671700078e-05
"floral" 	1571	1.75559949633e-05
"buick" 	1571	1.75559949633e-05
 "mile" 	1571	1.75559949633e-05
 "vietnam" 	1571	1.75559949633e-05
"evil" 	1571	1.75559949633e-05
"motorcycles"	1571	1.75559949633e-05
"ww.ebay.com"	1570	1.75448199187e-05
 "soap"	1570	1.75448199187e-05
"charmed" 	1570	1.75448199187e-05
"ground" 	1570	1.75448199187e-05
"persian" 	1570	1.75448199187e-05
 "rash"	1570	1.75448199187e-05
"ft." 	1570	1.75448199187e-05
 "saddles"	1569	1.75336448742e-05
 "disco" 	1569	1.75336448742e-05
"sam's" 	1569	1.75336448742e-05
 "terriers"	1569	1.75336448742e-05
 "presbyterian" 	1568	1.75224698297e-05
 "holmes"	1568	1.75224698297e-05
 "iii" 	1568	1.75224698297e-05
"www.myspace.cm"	1568	1.75224698297e-05
"fandango"	1568	1.75224698297e-05
 "vt"	1567	1.75112947851e-05
 "wv" 	1567	1.75112947851e-05
 "2001" 	1567	1.75112947851e-05
 "honor" 	1567	1.75112947851e-05
 "realtors" 	1567	1.75112947851e-05
 "rod"	1567	1.75112947851e-05
 "index" 	1566	1.75001197406e-05
 "cry" 	1566	1.75001197406e-05
 "hamilton"	1566	1.75001197406e-05
 "fax" 	1566	1.75001197406e-05
 "resumes"	1566	1.75001197406e-05
"it's" 	1565	1.74889446961e-05
 "remix"	1565	1.74889446961e-05
 "fairy" 	1565	1.74889446961e-05
"www.southwest.com"	1565	1.74889446961e-05
 "columbia"	1565	1.74889446961e-05
"forever" 	1564	1.74777696515e-05
"shadow" 	1564	1.74777696515e-05
 "month"	1564	1.74777696515e-05
 "rom"	1564	1.74777696515e-05
"potato" 	1564	1.74777696515e-05
"bathing" 	1563	1.7466594607e-05
"brittany" 	1563	1.7466594607e-05
 "positions" 	1563	1.7466594607e-05
"sleeping" 	1563	1.7466594607e-05
"discounted" 	1563	1.7466594607e-05
 "bmw"	1563	1.7466594607e-05
"everything" 	1562	1.74554195625e-05
 "lead" 	1562	1.74554195625e-05
"marriot" 	1562	1.74554195625e-05
"browser" 	1562	1.74554195625e-05
"lacrosse" 	1562	1.74554195625e-05
 "bull"	1562	1.74554195625e-05
 "villa" 	1561	1.74442445179e-05
"erin" 	1561	1.74442445179e-05
"hi" 	1561	1.74442445179e-05
 "bondage"	1561	1.74442445179e-05
 "pricing"	1561	1.74442445179e-05
 "trader.com"	1561	1.74442445179e-05
 "protein" 	1561	1.74442445179e-05
"notre" 	1561	1.74442445179e-05
 "suppliers"	1561	1.74442445179e-05
 "manufacturing"	1560	1.74330694734e-05
 "lot" 	1560	1.74330694734e-05
 "lab"	1560	1.74330694734e-05
 "mold"	1559	1.74218944289e-05
"aurora" 	1559	1.74218944289e-05
"hgtv.com"	1559	1.74218944289e-05
"chesapeake" 	1558	1.74107193843e-05
 "welcome" 	1558	1.74107193843e-05
 "backgrounds" 	1558	1.74107193843e-05
"clipart" 	1558	1.74107193843e-05
 "advisor"	1558	1.74107193843e-05
 "reception" 	1558	1.74107193843e-05
 "faces"	1558	1.74107193843e-05
 "metal"	1557	1.73995443398e-05
"sunrise" 	1557	1.73995443398e-05
"bulk" 	1557	1.73995443398e-05
 "forecast" 	1557	1.73995443398e-05
"sue" 	1557	1.73995443398e-05
 "florist"	1557	1.73995443398e-05
"hanging" 	1556	1.73883692953e-05
 "talent" 	1556	1.73883692953e-05
 "courthouse"	1556	1.73883692953e-05
 "cent"	1556	1.73883692953e-05
 "p"	1556	1.73883692953e-05
 "counseling"	1556	1.73883692953e-05
 "dollar"	1555	1.73771942507e-05
"swimsuits"	1555	1.73771942507e-05
"vince" 	1555	1.73771942507e-05
"latina" 	1555	1.73771942507e-05
 "freeware"	1555	1.73771942507e-05
 "wentz"	1555	1.73771942507e-05
 "technologies"	1555	1.73771942507e-05
"ski" 	1555	1.73771942507e-05
"largest" 	1554	1.73660192062e-05
 "complex"	1554	1.73660192062e-05
 "brokers"	1554	1.73660192062e-05
 "morris" 	1554	1.73660192062e-05
 "families" 	1554	1.73660192062e-05
 "apply" 	1553	1.73548441617e-05
 "kittens"	1553	1.73548441617e-05
"kellybluebook"	1553	1.73548441617e-05
 "gain" 	1553	1.73548441617e-05
 "costume" 	1553	1.73548441617e-05
"kobe" 	1553	1.73548441617e-05
"nutrition" 	1553	1.73548441617e-05
"blues" 	1553	1.73548441617e-05
"windsor" 	1553	1.73548441617e-05
 "steve" 	1553	1.73548441617e-05
"suntrust" 	1552	1.73436691171e-05
"mcafee" 	1552	1.73436691171e-05
 "france" 	1552	1.73436691171e-05
 "concord" 	1552	1.73436691171e-05
 "first"	1552	1.73436691171e-05
"ruth" 	1552	1.73436691171e-05
 "armstrong"	1552	1.73436691171e-05
"sacred" 	1552	1.73436691171e-05
"greater" 	1552	1.73436691171e-05
 "gi" 	1551	1.73324940726e-05
 "nutrition" 	1551	1.73324940726e-05
 "all"	1551	1.73324940726e-05
 "volume" 	1551	1.73324940726e-05
"nuclear" 	1551	1.73324940726e-05
 "furniture.com"	1550	1.73213190281e-05
 "census"	1550	1.73213190281e-05
 "menus"	1550	1.73213190281e-05
 "vest"	1550	1.73213190281e-05
"faux" 	1549	1.73101439835e-05
 "bones"	1549	1.73101439835e-05
 "douglas" 	1549	1.73101439835e-05
"albuquerque" 	1548	1.7298968939e-05
"camden" 	1548	1.7298968939e-05
 "manufactured" 	1548	1.7298968939e-05
 "bubble" 	1548	1.7298968939e-05
 "contractors"	1548	1.7298968939e-05
"bmw"	1547	1.72877938945e-05
"gifts" 	1547	1.72877938945e-05
 "hole"	1547	1.72877938945e-05
 "bra" 	1547	1.72877938945e-05
 "mc" 	1547	1.72877938945e-05
 "dual" 	1547	1.72877938945e-05
 "alive"	1546	1.72766188499e-05
 "inc.com"	1546	1.72766188499e-05
"bunny" 	1546	1.72766188499e-05
"dining" 	1546	1.72766188499e-05
"www.usps.com"	1545	1.72654438054e-05
"www.bankofamerica"	1545	1.72654438054e-05
 "brass" 	1545	1.72654438054e-05
 "drums"	1545	1.72654438054e-05
"zoo" 	1545	1.72654438054e-05
"raymond" 	1545	1.72654438054e-05
 "practice"	1544	1.72542687608e-05
"calorie" 	1544	1.72542687608e-05
 "store.com"	1544	1.72542687608e-05
"cannon" 	1543	1.72430937163e-05
"pensacola" 	1543	1.72430937163e-05
 "obituary"	1543	1.72430937163e-05
"survivor" 	1543	1.72430937163e-05
 "cart"	1543	1.72430937163e-05
 "said" 	1543	1.72430937163e-05
"goog"	1542	1.72319186718e-05
 "webmail"	1542	1.72319186718e-05
 "containers"	1542	1.72319186718e-05
"oh" 	1541	1.72207436272e-05
 "font"	1541	1.72207436272e-05
"raw" 	1541	1.72207436272e-05
"mla" 	1541	1.72207436272e-05
 "antiques"	1541	1.72207436272e-05
 "codes.com"	1540	1.72095685827e-05
"goole"	1540	1.72095685827e-05
 "pan"	1539	1.71983935382e-05
"careerbuilder"	1539	1.71983935382e-05
 "tongue"	1539	1.71983935382e-05
 "coin"	1539	1.71983935382e-05
 "orange"	1538	1.71872184936e-05
"www.bet.com"	1538	1.71872184936e-05
 "sisters" 	1538	1.71872184936e-05
"alpine" 	1538	1.71872184936e-05
 "because" 	1538	1.71872184936e-05
"sister" 	1538	1.71872184936e-05
 "assessment"	1537	1.71760434491e-05
 "nudist" 	1537	1.71760434491e-05
 "g"	1537	1.71760434491e-05
 "ears"	1537	1.71760434491e-05
 "pub" 	1537	1.71760434491e-05
"maya" 	1537	1.71760434491e-05
 "fountain"	1536	1.71648684046e-05
"more" 	1536	1.71648684046e-05
 "tag" 	1536	1.71648684046e-05
"vagina"	1536	1.71648684046e-05
 "campground" 	1536	1.71648684046e-05
 "text"	1536	1.71648684046e-05
"remove" 	1535	1.715369336e-05
"cancun" 	1535	1.715369336e-05
"morris" 	1535	1.715369336e-05
"www.google.co"	1535	1.715369336e-05
 "lots"	1535	1.715369336e-05
 "visa" 	1535	1.715369336e-05
 "gets" 	1534	1.71425183155e-05
 "formula"	1534	1.71425183155e-05
"bonnie" 	1534	1.71425183155e-05
"hannah" 	1534	1.71425183155e-05
"household" 	1534	1.71425183155e-05
"orchard" 	1534	1.71425183155e-05
 "robinson"	1534	1.71425183155e-05
 "searches"	1533	1.7131343271e-05
 "elite" 	1533	1.7131343271e-05
"miniclip"	1532	1.71201682264e-05
 "above" 	1532	1.71201682264e-05
 "engineering" 	1531	1.71089931819e-05
"rune" 	1531	1.71089931819e-05
 "survival" 	1531	1.71089931819e-05
"actress" 	1530	1.70978181374e-05
"market" 	1530	1.70978181374e-05
 "minor" 	1530	1.70978181374e-05
 "faucets"	1529	1.70866430928e-05
 "gif"	1529	1.70866430928e-05
"guns"	1529	1.70866430928e-05
 "organizations"	1528	1.70754680483e-05
"swedish" 	1528	1.70754680483e-05
 "curriculum"	1528	1.70754680483e-05
"1969" 	1528	1.70754680483e-05
 "hardcore"	1528	1.70754680483e-05
 "covers" 	1528	1.70754680483e-05
 "issues" 	1528	1.70754680483e-05
 "concrete"	1528	1.70754680483e-05
 "executive" 	1528	1.70754680483e-05
"prostate" 	1527	1.70642930038e-05
 "graduation"	1527	1.70642930038e-05
"test" 	1527	1.70642930038e-05
 "smart" 	1527	1.70642930038e-05
"love"	1527	1.70642930038e-05
"lakeland" 	1526	1.70531179592e-05
 "officer"	1526	1.70531179592e-05
 "hand"	1526	1.70531179592e-05
 "idaho" 	1525	1.70419429147e-05
"nautical" 	1525	1.70419429147e-05
 "freedom" 	1525	1.70419429147e-05
"mtv"	1525	1.70419429147e-05
 "poetry" 	1525	1.70419429147e-05
"bet.com"	1525	1.70419429147e-05
 "user" 	1525	1.70419429147e-05
 "bicycles"	1525	1.70419429147e-05
"motion" 	1524	1.70307678702e-05
 "deck"	1524	1.70307678702e-05
"www.letstalkhonestly.com"	1524	1.70307678702e-05
"cruises"	1524	1.70307678702e-05
 "policy" 	1523	1.70195928256e-05
"leonardo" 	1523	1.70195928256e-05
 "victoria" 	1523	1.70195928256e-05
"unemployment" 	1523	1.70195928256e-05
 "kitchens"	1522	1.70084177811e-05
"perry" 	1522	1.70084177811e-05
 "monica" 	1522	1.70084177811e-05
 "comes" 	1521	1.69972427366e-05
 "ballet" 	1521	1.69972427366e-05
 "grey" 	1521	1.69972427366e-05
"hillary" 	1521	1.69972427366e-05
 "bankruptcy"	1521	1.69972427366e-05
"dictionary.com"	1520	1.6986067692e-05
 "huns" 	1520	1.6986067692e-05
"feline" 	1520	1.6986067692e-05
"corpus" 	1520	1.6986067692e-05
 "2002" 	1520	1.6986067692e-05
 "wagon"	1520	1.6986067692e-05
 "floral" 	1520	1.6986067692e-05
"wright" 	1519	1.69748926475e-05
 "pcs"	1519	1.69748926475e-05
"nextel.com"	1519	1.69748926475e-05
 "tests" 	1519	1.69748926475e-05
 "s.c."	1518	1.6963717603e-05
 "romance" 	1518	1.6963717603e-05
"ameritrade"	1518	1.6963717603e-05
"dogpile.com"	1517	1.69525425584e-05
 "topics"	1517	1.69525425584e-05
 "soul"	1517	1.69525425584e-05
 "luxury" 	1516	1.69413675139e-05
"bakersfield" 	1516	1.69413675139e-05
"ruger" 	1516	1.69413675139e-05
 "gift"	1516	1.69413675139e-05
"willie" 	1515	1.69301924694e-05
 "stamp" 	1515	1.69301924694e-05
"vampire" 	1515	1.69301924694e-05
 "crossword" 	1515	1.69301924694e-05
"suicide" 	1515	1.69301924694e-05
"next" 	1514	1.69190174248e-05
 "labs"	1514	1.69190174248e-05
"stuart" 	1513	1.69078423803e-05
 "catering" 	1513	1.69078423803e-05
 "businesses"	1513	1.69078423803e-05
"minneapolis" 	1512	1.68966673358e-05
 "translations"	1512	1.68966673358e-05
 "patch" 	1512	1.68966673358e-05
"pond" 	1512	1.68966673358e-05
 "wells" 	1512	1.68966673358e-05
 "beauty"	1511	1.68854922912e-05
 "starting" 	1511	1.68854922912e-05
 "earnhardt" 	1510	1.68743172467e-05
"courtney" 	1510	1.68743172467e-05
 "corp."	1510	1.68743172467e-05
"halle" 	1510	1.68743172467e-05
"bam" 	1510	1.68743172467e-05
 "penny" 	1510	1.68743172467e-05
 "liberty"	1510	1.68743172467e-05
 "jamaica" 	1509	1.68631422022e-05
"passport" 	1509	1.68631422022e-05
 "erie" 	1509	1.68631422022e-05
"ocala" 	1509	1.68631422022e-05
 "complete" 	1509	1.68631422022e-05
 "extended" 	1509	1.68631422022e-05
 "watson"	1508	1.68519671576e-05
 "scouts" 	1508	1.68519671576e-05
 "mind"	1508	1.68519671576e-05
"was" 	1508	1.68519671576e-05
 "western"	1507	1.68407921131e-05
 "pickup" 	1507	1.68407921131e-05
 "process" 	1507	1.68407921131e-05
"marco" 	1507	1.68407921131e-05
 "bleeding"	1507	1.68407921131e-05
 "vuitton"	1507	1.68407921131e-05
 "female"	1507	1.68407921131e-05
 "graphic" 	1507	1.68407921131e-05
 "warren" 	1507	1.68407921131e-05
 "panel" 	1507	1.68407921131e-05
 "hawk" 	1507	1.68407921131e-05
 "sexy"	1506	1.68296170685e-05
 "pierce" 	1506	1.68296170685e-05
"slots"	1505	1.6818442024e-05
 "authority" 	1505	1.6818442024e-05
 "bitches"	1505	1.6818442024e-05
"origin" 	1505	1.6818442024e-05
 "caused" 	1504	1.68072669795e-05
 "singing" 	1504	1.68072669795e-05
 "nelson" 	1503	1.67960919349e-05
 "salary" 	1503	1.67960919349e-05
 "opening" 	1503	1.67960919349e-05
 "98" 	1502	1.67849168904e-05
 "toes"	1502	1.67849168904e-05
"www.bank" 	1501	1.67737418459e-05
 "toddlers"	1501	1.67737418459e-05
 "whores"	1501	1.67737418459e-05
 "fresno" 	1501	1.67737418459e-05
 "average" 	1501	1.67737418459e-05
"laptop" 	1501	1.67737418459e-05
"temporary" 	1501	1.67737418459e-05
"netscape"	1501	1.67737418459e-05
 "population" 	1501	1.67737418459e-05
 "over"	1501	1.67737418459e-05
 "bead" 	1500	1.67625668013e-05
"bergen" 	1500	1.67625668013e-05
"anatomy" 	1500	1.67625668013e-05
 "guidelines"	1500	1.67625668013e-05
 "named" 	1500	1.67625668013e-05
"slirsredirect.search.aol.com"	1500	1.67625668013e-05
"indy" 	1500	1.67625668013e-05
 "northwest" 	1499	1.67513917568e-05
"www.madthumbs.com"	1499	1.67513917568e-05
 "puppy"	1499	1.67513917568e-05
 "se" 	1499	1.67513917568e-05
 "t." 	1499	1.67513917568e-05
 "soldiers"	1498	1.67402167123e-05
 "ups"	1498	1.67402167123e-05
 "troy" 	1498	1.67402167123e-05
 "3rd" 	1498	1.67402167123e-05
"spiritual" 	1498	1.67402167123e-05
 "meet"	1498	1.67402167123e-05
 "mart" 	1498	1.67402167123e-05
"sat" 	1497	1.67290416677e-05
"executive" 	1497	1.67290416677e-05
 "bottle"	1497	1.67290416677e-05
"volunteer" 	1497	1.67290416677e-05
"cats"	1497	1.67290416677e-05
 "medicare" 	1497	1.67290416677e-05
"gloria" 	1497	1.67290416677e-05
"bryan" 	1497	1.67290416677e-05
 "funeral"	1497	1.67290416677e-05
 "n." 	1497	1.67290416677e-05
 "marion" 	1497	1.67290416677e-05
 "trails"	1497	1.67290416677e-05
"lease" 	1497	1.67290416677e-05
 "murals"	1497	1.67290416677e-05
"talk" 	1497	1.67290416677e-05
"hewlett" 	1497	1.67290416677e-05
 "open"	1496	1.67178666232e-05
"mi" 	1496	1.67178666232e-05
 "reserve" 	1495	1.67066915787e-05
 "ebay.com"	1495	1.67066915787e-05
"ky" 	1495	1.67066915787e-05
 "stick"	1494	1.66955165341e-05
"diy" 	1494	1.66955165341e-05
"francis" 	1494	1.66955165341e-05
 "strawberry" 	1494	1.66955165341e-05
"t"	1493	1.66843414896e-05
"poster" 	1493	1.66843414896e-05
 "toilet" 	1493	1.66843414896e-05
"surf" 	1493	1.66843414896e-05
 "kissing" 	1492	1.66731664451e-05
 "vitamins"	1492	1.66731664451e-05
 "won't" 	1492	1.66731664451e-05
"flights" 	1492	1.66731664451e-05
"goole.com"	1492	1.66731664451e-05
"panty" 	1492	1.66731664451e-05
 "advance"	1491	1.66619914005e-05
 "vincent" 	1491	1.66619914005e-05
"1964" 	1491	1.66619914005e-05
"wendy" 	1491	1.66619914005e-05
 "romeo" 	1491	1.66619914005e-05
"sp.trafficmarketplace.com"	1490	1.6650816356e-05
"topless" 	1490	1.6650816356e-05
"mbna"	1490	1.6650816356e-05
"data" 	1490	1.6650816356e-05
